"DistanceToAirport","Precipitation","DistanceToMilitaryBase","DistanceToLandfill","DistanceToChem","DistanceToRubber","DistanceToTextile","DistanceToApparel","DistanceToFnB","DistanceToFurniture","DistanceToLeather","DistanceToMiscellaneous","DistanceToPaper","PopDen","Median.Earnings.Inflation.Adj.2020","Concentration","Latitude","Longitude","STUSPS"
9.96599589991972,1117.15,12.2960834535483,9.10181644245509,9.06095164922223,11.9232394425393,12.2107394379655,12.8129376546571,5.70662624818413,9.28889968786828,12.4456375529718,9.31855511980737,6.93429119513452,112,30953,18.52,40.7956457,-124.1848404,"CA"
10.1222100125755,556.6,9.64685567724939,8.47539253661208,7.78235549249992,8.21908358892318,9.66068960475755,10.0309996154729,9.0939345816976,8.28830300777995,9.49913477042329,6.97867593802095,8.82082232323204,225,38717,18.5,38.0002012666,-122.3404041125,"CA"
10.56361,1267.73,10.10012,9.680533,6.810913,8.793681,7.083893,10.44885,7.772236,8.599991,9.594442,8.018323,8.054786,164,60335,18.45764,42.0869493,-71.4746436,"MA"
9.51980680080225,324.11,9.28367887286732,9.80222346326148,8.26736402955866,7.86151884931704,8.7260074398065,8.39124175210457,7.98704943976211,8.43501164367719,8.46335259777109,8.42283658048017,7.90938370535086,226,36626,18.4071428571429,33.784169,-117.936224,"CA"
9.42536256251821,329.43,9.79981524668925,9.2893670335474,7.11981727132827,7.27032186756346,7.11981727132827,8.336057067341,7.26108047866048,7.4450486098452,8.59346919456574,7.34120650459661,7.80297566446329,234,45731,18.325,33.786734,-117.857413,"CA"
10.51939,1296.34,10.68902,8.216585,8.315295,8.635853,8.978508,9.063862,8.58402,8.4518,8.430397,7.444924,8.539242,174,51786,18.3165,42.0334341,-70.9592096,"MA"
9.08361089542433,326.31,8.61146902626771,9.55210076236145,7.64531992555401,7.15587872853627,8.15905498784562,7.15587872853627,8.08766927618628,8.15960902186788,9.09627100631977,8.11450045313735,8.21482136392155,225,36235,18.3,33.894622,-118.129606,"CA"
10.05519,1283.59,10.39871,8.676698,7.458071,8.030496,8.091934,7.359421,8.44811,8.49854,8.54891,7.489319,8.581058,179,53660,18.26105,42.1552232,-71.008958,"MA"
10.35583,1414.03,10.3448,10.27414,9.89292,9.806674,9.841274,11.27491,10.30799,10.19526,10.72622,10.15291,9.734157,71,46335,18.23,42.1953695833333,-73.0933185833333,"MA"
9.99213014596664,371.88,9.69513671569719,8.70198361694152,7.07702433456678,6.02053934260144,8.02685514962321,8.14414902449317,7.15623584530758,7.03772855976214,7.59413046132454,7.18641822583153,7.09785628343338,224,33857,18.1488888888889,34.013467,-118.169664,"CA"
10.29666191825,557.49,9.82998078482437,8.1966985226157,9.15220508260105,10.2202895857857,11.801261368913,11.8942720461745,8.1339478334212,9.41800475964465,12.2352276808518,9.38322611008751,11.6787555247876,84,44658,18.1214285714286,35.502546,-120.661134,"CA"
10.31744,1292.12,10.47093,8.687019,8.447451,8.726514,8.747965,9.222317,8.805794,8.86974,9.876727,8.708279,8.963149,120,60289,18.115,41.7944569,-71.0655834,"MA"
10.8479965192434,322.2,10.1504994712663,9.60003524859049,8.58472744838484,8.68277275142326,9.68158366917208,11.0014463196386,6.27497037970951,8.68277275142326,9.56626231098603,9.34970697357215,8.90291097115113,102,32690,18.1,37.49246667,-120.94963333,"CA"
11.3197296375181,1182.79,10.7164721463835,8.95584137151734,7.98820934712803,10.5203880719015,8.33460759733096,10.7300386285651,8.58925060267243,10.5827447710417,10.4934575232444,10.3131925914181,8.36576320055463,108,41351,18.1,44.286011,-69.791336,"ME"
10.9381574048533,276.68,8.7813074585963,8.84673446814211,9.5284599667167,9.51805346766342,10.1876125854614,10.1876125854614,9.54194701632284,9.77283047719476,10.2264768916717,9.54998394966667,10.0943161490983,117,25856,18.0695652173913,33.308178,-117.451645,"CA"
10.2239321175771,395.58,9.83239330212636,8.19540926599425,7.32453899471774,7.58109701830181,7.63471941131776,7.96503895353629,7.5200063480296,7.44065593064204,8.89935742730337,7.91548192988408,7.99225047108643,224,30490,18.05,34.059745,-118.08955,"CA"
10.7968546948338,1425.28,10.8041696085111,10.4128029526049,7.44299910670747,7.98037538358345,9.52819231788727,11.8984392324122,9.47569664027229,8.60927759656528,12.0650030997477,9.47305225472391,8.60172413658409,105,34939,18,33.277938,-86.353437,"AL"
10.19490387442,433.24,10.2157580243484,8.49443527503098,8.3093911097729,6.66437936630791,8.87482340964247,9.67702667840713,6.83420232060364,8.50043884015458,8.67466026226058,7.99666032800462,8.71191357534051,190,40207,18,34.0872609,-117.8888107,"CA"
9.51577328244058,439.68,10.0341703862154,8.46662702413138,8.55358006722602,8.83557346652953,8.83557346652953,10.3318632877717,8.85643611047999,8.93461656334964,10.3163823362912,8.25229112228817,8.91462246150744,208,62290,18,37.248522,-121.874908,"CA"
10.6545639318026,995.7,10.6553156821254,9.92903401755734,8.29364110888041,8.44369937046807,8.14883922099991,8.76730518292091,8.81472893089041,9.77404700131244,10.6407235646555,6.00034817882896,8.46607219477764,162,54497,18,42.178313,-88.341562,"IL"
10.2014524944466,1127.86,10.2033760191588,8.37145252338246,7.47829317167551,9.26491050739368,9.61797623956276,9.62463875049791,8.91112072450887,9.83424446455695,9.8823842781812,7.69893435030843,9.2189792524558,150,60102,18,38.795187,-90.040312,"IL"
10.3638983450866,1251.59,10.0453395620518,10.0336627526219,7.92056447205871,7.84131479062233,7.84131479062233,10.6096873358875,9.10821910048402,6.13571761653151,9.66709795403768,8.47598822338149,8.42805009938075,160,62490,18,42.128937,-71.539812,"MA"
9.93116766658224,1268.4,9.69491236653302,8.59528237591073,8.02623493998968,8.02623493998968,8.65279353897091,9.62528862750352,8.1628788963185,9.42039816715693,9.37453229565321,8.17839397386382,8.15910198745284,195,67684,18,42.233438,-71.181438,"MA"
8.76267939368838,1204.72,10.1898086336929,9.61104242678989,9.02301288393969,8.94630241017426,10.9608103177908,10.9737317697881,8.99483091310976,10.766014045303,8.64226556360424,8.64226556360424,10.4007208196874,168,39528,18,41.640812,-70.213688,"MA"
11.0435278104472,818.27,10.5972651374084,9.661228304282,9.93454101813973,10.3448528835781,11.6278672039452,11.259120227352,10.4211184019745,11.1620741993559,11.9867404184302,10.8895395756842,11.1574621149254,77,29917,18,44.8839,-84.305569,"MI"
11.0655331150401,860.47,11.5100440274764,10.5892521381784,8.80313908417978,9.30631177090265,10.9129985680927,11.9836336943818,9.96433145716162,10.7979497574038,10.0916748541546,9.00063956195203,9.94995673049727,94,33309,18,43.639024,-84.858787,"MI"
10.5885348381516,932.23,10.8084117391541,9.48566122987901,9.83975414532424,8.27955844495153,10.6073383520694,12.036924647704,9.6550935483379,9.98432710217518,10.6035792350195,9.97768359250484,9.98279856941225,88,35749,18,43.017365,-85.073008,"MI"
10.9260863745212,959.12,11.2070010344884,9.92400595189279,8.88502675489998,8.80045499141128,10.2858414926454,11.2730275852503,9.91960500087787,10.3494788035646,10.7492462531165,10.364654226947,8.73197923388805,116,35031,18,42.346972,-86.210179,"MI"
10.310439700636,1000.84,9.9646307316843,10.1314603368528,9.4963504095127,9.88640802830463,9.9414448389829,11.312668817517,9.2722906194034,9.05793112420915,10.5805514801545,10.1836429029305,9.85004145682609,89,38158,18,42.122357,-85.2210716,"MI"
9.032477106103,865.4,10.6687100526489,9.69886277411313,7.90466365634086,8.93477361269136,10.1517737040134,10.8057701123784,10.2225841473334,9.7027050227076,10.0970111024305,9.63451257152154,8.15147360150953,165,47188,18,42.7366529,-83.4531915,"MI"
10.0810995044044,1156.49,11.5107775513438,9.36832113963108,8.54361740552254,8.94450469640505,8.69671086040505,9.70880597504884,9.21707864596384,8.90856338611309,10.1153750482405,9.33628570709445,7.29259250607587,134,37167,18,35.920098,-80.247321,"NC"
11.1881417444602,1193.61,10.593193472508,10.1683429272486,9.2351065474157,7.92259391450932,9.34514708673547,9.9775238835861,9.9775238835861,10.0960469934453,10.4201518872302,9.34835263730511,10.0783969067199,87,41600,18,36.484081,-79.07444,"NC"
10.2416781923073,1210.14,10.3812616456273,8.9279544538196,7.72246354971635,9.03055414003398,8.79031152413202,8.9204802216318,8.71100752692083,7.98135952414433,9.58982614078932,8.55284590888503,8.83011955823209,151,65432,18,42.832281,-71.120272,"NH"
9.68060077786254,1153.39,9.66986376672916,9.07495200636838,8.96696556391024,9.438101983355,9.19210750603026,10.6070509640789,9.51432532973922,9.86020069799986,9.7432869225242,7.60566663596841,9.70261993979497,100,60772,18,43.125872,-71.008922,"NH"
9.61581238679786,1199.9,9.87647646402769,8.62850140803349,6.73325857259692,8.62546911793019,8.24764736097687,9.94173209213848,7.74656923260997,8.16183643729733,8.5137240070069,8.11722486799265,7.06483354601818,147,59826,18,42.8033433,-71.4876593,"NH"
8.34145562736361,1211.69,8.03464632829091,8.41622604924614,8.51545165207814,7.76005697917277,10.362484111421,10.5368896695505,9.59728317418324,10.1587550076163,11.1657049708385,8.92278242343924,8.83105257325066,137,42863,18,39.421766,-74.592275,"NJ"
10.6000296956424,1271.72,10.6594781684002,10.0328302492691,7.34927965776643,9.17431388525462,9.65825952319603,10.6676645876753,8.90882846187224,9.79184671853246,10.2306599387742,8.33285660430146,6.81453404417384,139,88011,18,40.6273779,-74.9236008,"NJ"
10.7617234401871,1333.56,10.6093945439393,9.75682873681649,8.69699167430566,8.69699167430566,9.36291544413208,10.7577516823768,8.96601376171929,9.54247176012352,10.3286032068418,8.35881165545248,8.27841954928761,145,59640,18,40.6970388,-74.8848115,"NJ"
10.6043984212403,1270.03,10.6202834872022,10.2094230792664,7.4394363934754,8.90639476513936,8.92449116500133,10.6613672469289,8.10008344010427,8.95235645933606,10.419066302199,7.90050515113406,8.0356612825852,133,70179,18,40.6385225,-74.7940268,"NJ"
10.8717336082074,1268.56,9.38829721826932,8.85532446722415,8.25150058553437,7.27568536758081,9.7977998423295,9.28096314931505,9.65593061420199,9.07962712627194,10.6725936344323,8.25150058553437,9.08393054379932,121,74473,18,41.0360977,-74.6367057,"NJ"
10.8859380259317,1324.65,9.92685028936169,9.97185486352262,8.15714939542767,8.80339860368885,9.72724525837763,10.3434348968895,8.6656978809098,8.51915214294177,10.730055346013,8.43968885490206,8.56821096282536,161,51308,18,40.8672,-74.75895,"NJ"
10.8878753512804,1259.57,9.32678751667881,9.34744774429654,8.46419633571256,8.87890237341202,9.60842336200553,9.70931965368816,9.42362202512318,9.27604923098449,10.6993241470092,8.93043901726162,8.92027127973447,181,63444,18,40.99077,-74.66927,"NJ"
10.3953216150338,1076.17,8.41914614748909,8.48136667410887,8.31600391747325,8.31838991920016,8.31838991920016,10.7231503607752,8.34161421218543,9.45001747435055,11.1679623616835,8.49849331407989,8.58385023239101,113,29551,18,39.889788,-83.8367978,"OH"
9.5179698963934,1140.6,11.214972366036,9.85245849997903,7.98779497429423,9.3832221401073,9.17723553394232,9.19529468953984,8.40010863698205,9.23661157859497,9.0400317732163,8.52205494649391,8.6018105249612,151,46614,18,39.177389,-84.293328,"OH"
10.9790893229807,1113.84,9.30986791166809,10.2471453186301,7.36520859437619,7.72734268176052,10.7149362912518,10.7149362912518,10.4163709896134,10.9446707279849,11.3295577790907,10.8674675693825,10.6019529818998,96,34154,18,38.968222,-81.913752,"OH"
9.34287431668935,1052.44,9.23570914423509,9.42501714826576,6.34602274517671,7.47390940830206,8.65054711093831,10.5737632998812,7.40140147615415,8.38639872716424,11.0424973002703,8.10366321394407,8.08169246837741,185,37120,18,39.8071355,-84.1699066,"OH"
10.8453483369611,1208.37,10.2877126371546,8.99049556645512,9.1356791433391,8.4415410257788,9.49450369979168,9.93506621349442,9.60682088225962,8.59675162048868,10.327702112496,9.08979306939365,9.13740152391276,147,54595,18,39.735553186,-76.69671068,"PA"
9.29168191838267,1201.01,9.86298072755261,9.31404520601915,6.92741090677787,8.36763438521901,5.99459565077054,10.8092745046598,5.48059229287284,9.24681404098168,11.3222221143875,8.42492476754943,5.1058593473697,169,40955,18,34.003312,-81.031437,"SC"
9.40521714993148,248.9,7.7183524530512,9.13950528601606,7.21816693426312,8.86963020198212,10.1653558528799,10.1596473750673,7.20570794941572,5.89054286816148,8.84175781430331,6.07050973331042,8.72875481339628,212,30245,18,32.655945892,-117.098841146,"CA"
9.67815475838415,293.12,9.02245360045328,8.73438546054922,8.66577561781276,8.82881468906503,10.1276325145987,10.120767219814,8.85692903738082,8.61787380631922,9.3068150798797,9.00222452048511,8.85667693084098,212,37538,18,32.69029501,-117.027509,"CA"
10.0238240062873,334.98,9.65063437593008,9.30826430214686,9.1219621422195,9.04814327750687,10.1660995390924,10.159201726503,9.521432354087,9.01919064244811,9.8285351858179,8.96871395840861,7.59034782076496,167,40552,18,32.73671865,-116.949133701,"CA"
8.94225557996859,369.78,8.36867074007801,6.75876045524314,7.0415058956452,8.60453717855672,9.46608112678217,9.60585168939397,8.45888316485564,8.74618026613344,9.21262097055197,6.87664877155183,7.80159155455777,148,55286,18,37.4180378,-121.9800814,"CA"
9.87539105004141,835.91,12.2490637866339,10.149986618861,10.777412161978,9.4716808766724,11.3776903510254,12.1562186910387,9.8859570226038,11.0655616763654,11.0913096131669,10.6663451251379,9.4716808766724,50,35755,18,45.6628215251422,-89.2217470164746,"WI"
8.31242607900208,291.07,9.94690841433319,8.50777159651401,6.79580456366625,6.79580456366625,9.93335812296518,10.5927044113047,7.30592624481347,7.66288838839776,10.0538537364311,6.83094417963146,7.45137259617686,168,30859,17.9909090909091,34.076122,-117.272563,"CA"
8.1196334885231,849.67,11.5610794003856,10.2186101574581,8.58889089566962,9.7181164126302,9.72713734697721,11.6119288457245,5.7693901026171,9.18786700164704,10.5994994915721,9.78604242228189,5.7693901026171,61,45005,17.9853333333333,44.7927298,-89.7035959,"WI"
9.51283826317383,312.32,8.27433593373243,9.95993480133627,5.6542683178785,6.44707994868577,8.36167649117028,9.27680359493475,8.58689979431927,6.39273507819621,9.18450664494915,6.87080965453669,6.87664374335042,197,35450,17.9285714285714,33.788639,-118.009948,"CA"
9.15105311055094,327.14,9.9917186340754,8.9792942690389,8.03174038334548,8.07738218049249,8.0746810073659,8.38792367556893,8.36854220453855,8.04035413415389,9.26410279220857,8.13829514777979,7.19777576056114,234,41625,17.9230769230769,33.750881,-117.821198,"CA"
9.57404139294373,354.05,9.31229408460874,9.34590707062506,5.00941674654469,6.95663588566964,8.80600137519197,8.72932456537733,6.59858835612992,6.98268523071601,8.95850715179174,6.98268523071601,6.407130331599,227,31078,17.9,33.945305,-118.176643,"CA"
10.3894569943303,411.67,10.0303309424885,9.03652337255199,7.57150303275201,7.70212068879775,7.82011351169585,8.33945683043406,6.68136901777503,7.57266208969351,9.26387587943516,7.91411187048897,8.06874240470347,224,28894,17.9,34.093904,-118.026487,"CA"
9.89009718961318,327.82,9.52140526253139,9.39028643143422,5.85823511080294,7.68623932806034,7.63627687340789,8.5351380781875,6.6705590818735,7.1368888597598,8.24030677388754,7.14881697944498,7.78380845733547,231,33656,17.85,33.8473987,-117.9210553,"CA"
10.4323634041492,461.59,10.6450500056414,8.91785736770044,10.2598875685269,9.64187501178188,11.5330026693222,11.4420909145078,9.62811036700329,10.3094032718037,12.1374139371737,10.3812941355246,10.4723889916984,20,43938,17.8,34.47294176,-120.2053609,"CA"
9.88345117105535,259.94,8.66529988882726,8.1755003035448,7.19212450081794,7.19212450081794,8.34974461639105,9.63578253392023,7.17825043394334,7.6048457014162,9.71739787418055,7.17936304910056,8.02941939523431,209,42073,17.7764705882353,33.893889,-117.518056,"CA"
9.96448079477176,337.3,9.72220782062812,9.08613372462498,6.4275534480458,6.62574913518857,7.29472458917868,8.7853439772122,5.77028726253465,6.54500300461387,7.89144978124046,7.3860489560936,5.84877507962484,209,47645,17.7,33.8655526,-117.8927394,"CA"
10.0911818694279,271.58,9.95961715162493,7.71427357647244,8.71319023535388,8.75649527065706,10.2150875247194,9.33190458699845,8.93832597889768,8.08256746992943,12.2033456785305,8.78504965565065,8.49577724969756,210,37493,17.7,33.62945095,-112.121532337316,"AZ"
9.865986,1203.97,9.389262,8.47022,6.506028,8.219495,7.55793,9.743106,8.219495,6.251502,5.93785,7.3171,8.024605,189,51294,17.63882,42.5278731,-70.9286609,"MA"
9.72763,1280.33,8.355646,8.911825,6.581282,7.729418,9.383064,8.561165,8.466436,8.806176,8.593099,6.515513,7.751364,166,62990,17.61111,42.506484,-71.0728306,"MA"
9.68430718035304,868.43,11.7014344500318,9.60885674572068,7.38726690256383,8.02865530604143,8.08909132823308,11.6627406319849,8.59337840196483,8.77752803586032,10.3733647253897,9.11671323013694,8.41263710576116,138,40589,17.608,44.9055006,-89.5725724,"WI"
8.66543672257777,425.35,10.4983883493499,6.74199879400368,6.80294929197805,6.82593511103955,6.82593511103955,8.65628383715088,7.3376460641701,5.56936042979397,10.4267516407164,7.32452482241476,7.76558988432443,198,31274,17.6,34.2446389,-118.3837086,"CA"
9.78134671705424,508.12,8.88956649850728,9.52293021678988,6.56682104895165,9.30063832850664,9.82797917672978,10.3233637130504,7.86548540191332,9.12793520260616,8.97402320032248,8.27173947016871,9.29948694787993,186,59456,17.55,38.0460719,-122.2457205,"CA"
10.4248082414289,406.67,10.0537936231183,8.92464286078517,6.82836140575605,7.72499482247576,8.28811494408584,8.65838703717867,6.82836140575605,6.8042324849557,9.10284606141304,7.71933778356135,7.56227310025573,224,26502,17.5285714285714,34.095229,-118.006614,"CA"
9.95838983218936,335.59,9.59285475526392,9.25832327309314,6.48827204043907,6.6481852446827,6.63126721888786,8.75551607103032,6.35772802911064,6.32694906878755,8.4834659667943,5.78670031838911,7.34553769722125,231,33656,17.517,33.8612077,-117.9163004,"CA"
9.97291374878498,337.3,9.83239955180373,8.94864408052995,6.49387903919209,4.4944979436864,7.03433830910035,8.88268266133371,6.91506677567194,7.39809399189175,6.79561769932969,5.66368168087235,5.89500007227418,209,52473,17.5066666666667,33.868266,-117.870859,"CA"
10.46712,1165.06,9.529806,9.576433,8.667157,10.21079,10.6463,10.54151,8.756967,9.832569,11.43103,8.747682,9.644015,136,80783,17.4075,38.7122505,-76.6746466477682,"MD"
10.2026965757981,510.5,8.61528509861058,5.19043026858418,8.6365376215942,8.67271178819776,10.1331854886433,10.9995003194505,8.69490734866633,9.76086531758295,10.2324783861557,9.08518803992004,9.31108369848676,107,47141,17.4,38.2242272,-121.9794861,"CA"
9.208343,1230.18,9.3205,8.078396,7.387547,7.382416,8.961694,9.202109,8.327193,9.20261,9.088719,7.382416,8.695907,179,57759,17.363,42.5584264,-71.268947,"MA"
11.0501875438852,316.81,8.6691525325755,9.10130998988223,9.13176904592484,9.46440597452186,9.97854248884367,9.97854248884367,9.4836413997675,9.49452296193804,10.0121670563307,9.10757185589226,9.9769069931337,117,36190,17.2627272727273,33.327665,-117.333418,"CA"
9.995851,1223.53,8.569217,8.971573,7.853127,8.771477,8.147849,10.42508,7.957968,7.853127,10.00655,7.853127,7.853127,163,65352,17.23867,42.3007,-71.4255,"MA"
10.3897860194222,411.67,10.0294454201106,9.03398961784874,7.56276268575654,7.70112908582459,7.81433547915992,8.33672008750313,6.68162267766161,7.57695142800885,9.26204642997693,7.91273822025069,8.06469841486981,224,28894,17.16,34.093715,-118.02645,"CA"
10.18424,1228.23,8.624015,9.530543,8.479306,8.602461,8.551949,10.30322,8.886117,8.479744,9.961664,8.333207,8.391428,132,107292,17.15692,42.2397842,-71.3701417,"MA"
9.96427423494123,1117.15,12.2963147865536,9.10641745692734,9.06506674837305,11.9234599714977,12.2105813611596,12.8130791845902,5.86509671243577,9.28774722187005,12.4455991768554,9.31716110939104,6.91571084280582,112,30953,17.15,40.796059,-124.1851275,"CA"
10.8219766417953,347.67,9.94488284887152,8.8261392184681,8.30703853197567,7.77918694624172,8.4258546760666,8.4258546760666,8.32875149936015,8.28343298073598,8.32859696586085,7.81407607562177,8.29916486784097,196,37063,17.1157894736842,33.183583,-117.204472,"CA"
9.430984,1022.56,9.162388,9.261098,5.863661,6.245569,7.574333,7.771974,5.248493,7.626617,7.863462,4.453734,6.365112,204,34430,17.1,44.0505054,-123.0950506,"OR"
9.9063409708318,327.82,9.51654413906335,9.38323622258755,5.76452199792477,7.64307610756094,7.60096205794595,8.60123097773154,6.70188999036074,7.09065802559329,8.32760147812252,6.99699901824174,7.80509116698517,231,33656,17.0666666666667,33.8498794,-117.9234521,"CA"
10.2308855698473,341.23,10.2036072202724,8.39097112926311,8.19490476096425,9.80412974159958,10.2063625670732,10.2458064138491,9.08809934235566,9.79097986140145,10.6566604133074,8.96895087980458,9.78867724449111,255,51384,17.0571428571429,33.487105,-117.672374,"CA"
10.3136480075185,495.67,8.94540317120058,9.78007203664442,7.28974530288488,9.58311984063167,9.47238829883782,10.4784860607426,9.58831112914092,9.62197664471753,9.84123716169975,8.03023461736631,7.88036721767208,166,93019,17,37.66165929,-121.887235608,"CA"
9.59919333297234,1274.33,11.4763243915003,9.9029354998412,6.98828723797194,7.22543575118445,8.64329474058625,8.62119304369051,6.36188302442609,11.3194274214573,11.1208537600886,6.43146698886587,10.3355046121072,176,38648,17,37.096667,-88.613889,"KY"
10.253003338667,1277.66,8.88182813270132,9.18461462896895,6.20910671577742,6.261032471862,8.00453761403021,9.94258366910515,6.20910671577742,6.261032471862,10.4032474456039,7.81830403909174,7.58633993002227,162,45176,17,42.502813,-71.743938,"MA"
10.1628391172646,1224.14,10.2802532646354,9.30793391276998,9.19503156805324,9.14743756304501,10.0475106827324,9.10559252260529,9.27125484239451,9.10559252260529,10.583429724821,9.13057136019444,9.16329189562189,104,58152,17,42.477812,-72.010437,"MA"
9.98915699816021,1267.68,10.7695975358068,9.60301451666198,7.89856070957891,9.50775999922488,7.12113060635712,10.9147170086853,9.44109297970727,9.78940520253869,9.91429255085797,6.30963915802417,9.2647698861318,165,42987,17,42.071938,-71.859437,"MA"
9.53954075786347,1241.5,9.11840241754061,8.62937817993237,8.20217204174747,7.7181389716764,8.86765163268877,8.81875088386661,8.32897505111118,9.15990338260884,9.14816109037511,8.17097894264901,7.44209052261574,170,71224,17,42.565687,-71.180188,"MA"
9.28212939943735,1265.19,9.20447993905762,9.48012453747413,7.32178677112749,7.98574118181605,9.39887290849908,8.31930245490904,7.85842857928636,6.83603556110141,7.6938830040769,6.83603556110141,7.6400819547935,205,56961,17,42.482188,-71.159188,"MA"
9.52602775399094,1286.81,8.9364923000744,8.41002151112347,9.41616776835405,9.42136851655611,10.5634189976448,10.5803810683618,8.6401871353753,10.2663911533257,9.53442078878726,9.53442078878726,9.58776729683708,157,54270,17,41.662813,-70.445063,"MA"
8.44153950440997,1229.79,10.1550344352415,9.5316336763239,8.76307120364965,8.69192279414435,10.9475673631942,10.9599344026544,8.71390774841362,10.729444505729,8.42617722236693,8.42617722236693,10.3812478386053,168,37567,17,41.662937,-70.225313,"MA"
11.069333085455,866.16,11.471992651086,9.8725602652034,9.99323753022904,9.04215475349757,10.8782982313654,11.8649614634432,5.17041515209477,10.9463447194447,10.674060682187,9.99323753022904,7.27077056996792,69,36319,17,43.81991,-84.770852,"MI"
11.2634014439861,880.56,9.97647267755757,10.601699891427,9.3790849053554,10.8834186507436,11.0896310990782,11.2621184609482,10.9600810612741,10.7513289413711,11.598469152573,10.4124371524635,10.78169192305,91,34267,17,44.4940686,-84.6623009,"MI"
9.73239334663646,1227.91,10.9536012850864,8.64218693463569,8.1841027574017,6.97032436748725,5.935870750287,6.02292217710406,6.82891704773348,6.94509250461408,8.05782042125762,8.62835231056288,7.34096051165608,153,35615,17,35.670117,-81.224805,"NC"
10.2113592455698,1175.88,11.579355986719,7.95980649841511,7.67184512624393,7.61628430871855,7.0295391820855,7.62045678715922,8.74156141700768,5.79744345476939,9.30544104528214,8.58540736339053,7.38941325344645,155,35808,17,35.882388,-80.080082,"NC"
10.6741420043403,1264.47,10.3851630296165,9.96088717841066,8.75820052637845,9.41273830221584,9.49531500042987,10.1803225693533,8.57236346909201,8.58309500961216,10.6203677693727,9.32403994104574,10.1263721281192,128,30500,17,35.562146,-78.204037,"NC"
11.2901339115322,1219.29,10.1930393520614,9.12215522857366,7.97065962604973,8.57218575945139,7.87626552559239,7.42918164334581,7.16449296590934,8.54027969104986,10.6511518240727,10.1646707796161,8.10680241215234,150,32515,17,34.945637,-79.755824,"NC"
11.1409498006771,1220.12,11.2036797138632,9.54679408208429,8.01954715440849,8.00525777685553,8.7176539186983,10.6740264178514,7.38441830454042,10.6983547478435,11.3452656058515,8.81800293600006,8.84171788974047,78,28704,17,36.427341,-77.595192,"NC"
8.87825928040375,1228.79,9.02667885394432,8.87295337450385,8.77362769690092,8.44746472361864,9.24897014107936,10.4342252746637,8.76149269153686,9.83177716220073,8.86378104906724,9.20962165398808,9.03261505324347,114,71114,17,43.0338601,-70.887699,"NH"
8.81192493843551,1228.79,8.98445421909926,8.55366787115283,8.94115950682315,8.74715347032911,9.11894511528681,10.4399317282141,8.67289725273036,9.8077818463537,8.81652569195953,9.08175676767144,8.92610346035988,114,71114,17,43.0263144,-70.8660648,"NH"
8.14752597228564,1211.69,7.81909308690662,7.96462409479109,8.3339241209749,8.29865108910258,10.4028934999161,10.5760369502445,9.51827361165638,10.1645314273936,11.1736282498079,8.90240410497067,8.68413688486395,137,42863,17,39.4267,-74.57345,"NJ"
10.0372967165737,1249.66,10.3738681963488,10.182909288573,7.47718269395302,8.42388993978351,8.65923667767796,8.98256685625634,8.62314518231657,8.79282570706717,9.49935286687592,7.71437194238034,8.29235948966054,189,63456,17,41.03508,-74.17896,"NJ"
10.5192414825318,1227.58,10.5227885293439,9.55736799681329,8.30365684441353,8.23392268015338,8.50632479839608,9.25572765200024,8.25600916823724,8.92074190092848,10.5842832188076,8.84183618439826,9.13579003812528,138,48237,17,39.572113,-75.0539113,"NJ"
10.4709853015057,1277.74,10.5244334254777,10.2506025517124,8.66836705895771,9.03415861905086,9.45332146337969,10.6403881110377,8.64022831224561,9.46870236514719,10.4171019033215,8.82843381339346,8.8657143563707,139,70179,17,40.59106,-74.86608,"NJ"
10.1758409810518,1282.99,10.2570885696736,10.4775162558349,5.94939993181255,6.68695994275049,9.69447012572353,10.4046768988502,7.83937150651018,9.70152795779526,10.3576533117639,7.98632439794073,6.31440980615853,139,65748,17,40.5098,-74.86113,"NJ"
10.6474914461259,1270.84,10.5496289072979,10.2429886863881,7.37894187521869,8.75589882708484,8.75991656317387,10.5859663167034,8.0477565187004,8.78663498790186,10.3624971529735,8.63517057465676,8.32322061075268,133,77365,17,40.6525358,-74.7595308,"NJ"
10.5415707449439,1311.84,10.7523223687291,9.89389874945157,8.86920848030616,8.47837632993105,9.42882112821204,10.5194016826934,9.49939096022742,10.0905193929161,9.97584489527718,8.89015999016036,8.63908389014171,139,60422,17,40.644082,-74.994693,"NJ"
10.2593731912062,1266.88,9.79140533996022,10.2760757447927,7.04997255784763,7.04999689788234,9.25872792729668,9.52102846519559,7.65270401417586,9.02533710967554,10.1669344077795,7.45672442657937,7.37521294777951,186,72952,17,40.80274,-74.47435,"NJ"
10.7995985797178,1322.06,9.72063599896712,10.1512149712337,8.14035811203286,8.72961023299393,9.40821897237734,10.1846715246204,9.25354254359609,8.56185947785878,10.6603070001709,8.15083561448957,8.50059322011903,161,76394,17,40.8650093,-74.7035064,"NJ"
10.9000949575703,1309.96,10.0052857151092,9.90043782929556,8.2737726760967,8.51230007881139,9.80816315014071,10.3885741407726,8.42290119621582,8.47423618295528,10.7068836763259,8.23698728006254,8.3679563027455,161,58098,17,40.8565311,-74.7738222,"NJ"
10.5687415079573,1295.9,9.34299154082378,10.2302477549523,8.32274376839105,8.298220801621,8.19421792775117,9.71524161140767,8.58175485455833,7.97534544629213,10.4861292662176,7.03457597416447,6.94752376134201,175,79676,17,40.8547658,-74.5773707,"NJ"
